Id,Text,sentiment
1660455092993290240,@idextratime ARGENTINA menerima ISRAEL di PIALA DUNIA U20. TOLAK ARGENTINA DI INDONESIA ?,
1660452105524744192,@ganjarpranowo @KAI121 @BudiKaryaS @kemenhub151 Alhamdulillah pak piala dunia U20 Indonesia menang atas usbekistan 2 -1,
1660449954811510784,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660445159392411648,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660444466661191681,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660441658008436736,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660440050327515137,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660435736204804096,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660434699997818881,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/YbSRlJWeer",
1660434600244686848,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/vTz81GBg8l",
1660433180258897921,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660431429782880256,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660430436643004416,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660429602697904129,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660427091995947009,"@bismillah123a @FaktaSepakbola @FIFAWorldCup Dia mengubur mimpi kami melihat Indonesia di Piala Dunia U20, 2024 giliran kami yang mengubur mimpi dia menjadi Presiden",
1660426929655394304,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660426640089059329,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660426298899181568,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660425119737737216,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660419521742794752,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660417567180337153,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660412196097228800,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660411633292955648,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660408672630231040,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660408505164271616,"#DrawResults 
Hasil Drawing Piala Dunia U20 2023 Indonesia ? 
Hasil Drawing Piala Dunia U20 2023 Argentina ?? 

Parahhh Pak @ganjarpranowo 

Pertandingan dimulai 20 Mei - 11 Juni. #U20WC

@PSSI @erickthohir @theafcdotcom @FIFAcom @FaktaSepakbola @idextratime @SiaranBolaLive https://t.co/w6L0fJYVTD",
1660408344585318400,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660405950828904448,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660405365547364352,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660405213558362112,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660404242983837696,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660403079685246976,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660402352317411328,"Resmi: Indonesia akhirnya Ikut Piala Dunia U20 2023 
Tapi ...
Official Song nya aja hmmm @ganjarpranowo 

> https://t.co/DqTDfhAYQI 

#KitaGaruda #U20WC

@PSSI @erickthohir @theaseanball @theafcdotcom @FIFAWorldCup @FaktaSepakbola @idextratime @SiaranBolaLive https://t.co/wTGDrGgHYo",
1660376804329390080,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660366719972683776,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660354417634476033,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660340519460020226,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660338938765271040,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660337152838991879,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660337138121195521,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660329248094310401,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660322578974797825,"@MurtadhaOne1 @KemenPU Cuma mau mengingatkan,piala dunia u20 mau dimulai,ingat pilih ganjar biar indonesia bisa jdi tuan rumah pildun",
1660322259528196096,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660320886942208001,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660320476890296320,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660319764093501440,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660319491031719936,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660317598549147649,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660315273503858693,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660315138870886400,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660312032321892353,"Empat pertandingan sudah dimainkan di ajang Piala Dunia U-20. Termasuk laga tuan rumah Argentina yang mampu meraih kemenangan 2-1 atas Uzbekistan di babak penyisihan grup A.
https://t.co/PNzm4YG2iO",
1660309748892463104,"@susipudjiastuti https://t.co/F9ReeLyTdc
Gimana pendapat bu susi tentang ketidak ikutsertaan palestina pd piala dunia U20 dimana negri terkutuk indonesia ini konsisten membela palestina dan membuang harkat, martabatnya dan kebanggaannya pd sepakbolanya sendiri",
1660308615838965762,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660308323663740930,"@jokowi Pulang ke negri terkutuk indonesia naik pesawat nonton sepakbola piala dunia U20 dimana palestina juga ngak ikut jadi pesertanya.
Buset nih palestina. Dibela belain malah ngak ikut main. 
https://t.co/F9ReeLyTdc",
1660304580008345600,"Argentina Menang di Laga Pertama Piala Dunia U20, Indonesia Harusnya yang di Sana https://t.co/LU4C4PLu6K",
1660303683698176001,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660303531277164547,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660302481090555904,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660302378585985024,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660301525938475008,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660300882062508034,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660299265208614912,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660295423268106240,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660293179063795712,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660291377450876929,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660290845021724673,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660289751541329920,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660289591465873408,"@KakekHalal Ingat Ganjar, ingat Piala Dunia U20 batal di Indonesia",
1660288095642869760,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660288017020633089,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660284827416014848,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660283121231892482,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660280473090953217,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660278550791069696,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660277960144982016,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660277555822493696,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660276842958557185,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/vTz81GBg8l",
1660276823371157505,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/dxEnC0kDCd",
1660276802139586561,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/YbSRlJWeer",
1660276706538840064,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660276437289684992,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660275884929224704,"RT @RizkiAsihan: Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih p…",
1660275636018229249,"Mau dibawa kemanapun,ke panggung  apapun,zionisme tak berperikemanusiaan selalu mendapat tentangan dari manusia yg masih punya jiwa manusia !
?

https://t.co/P1hbM6rxDk https://t.co/Mj1fzkKd2B",
1660252129280548865,@KompasTV kalau piala dunia U20 tetap di selenggarakan di indonesia dampaknya akan terjadi seperti di Kanjuruhan malahan lebih parah dari itu. Dan yang akan di salahkan adalah Jokowi.,
1660251692791918594,"@Thieryaryadi @kurawa Wkwkwkw,.,.,sungguh lucu,padahal dlm surat fifa bkn karena itu sttus indonesia dicabut sbg tuan rumah piala dunia u20..,.ganjar hanya dijadikan kambing hitam terkait gagalnya indonesia jd tuan rumah,.,oleh siapa??? Tentunya oleh para politikus'  negeri ini",
1660243999473672192,"Dalam surat resmi FIFA indonesia batal jadi tuan rumah piala dunia U20 disebabkan tragedi kanjuruhan yg belum selesai.
#GanjarMajuRakyatRISejahtera https://t.co/Edr75c7nws",
1660243296902582274,"FIFA coret nama indonesia sebagai tuan rumah piala dunia U20 sebagai buntut dari tragedi kanjuruhan.
#GanjarMajuRakyatRISejahtera https://t.co/pOSMiio9gR",
1660212958218309634,https://t.co/vTz81GBg8l,
1660212934734389248,https://t.co/YbSRlJWeer,
1660210150257598466,"Keren, yang rencananya digunakan untuk opening Piala Dunia U20 di Indonesia semalam - namun semua tinggal mimpi ??#MenolakLupa https://t.co/i1BqGKSFPw",
1660186491602239489,"RT @Indonesiakuu5: Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. 
#GanjarMajuRakyatRISej…",
1660186451714396163,"RT @Bridget94300945: Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. 
#GanjarMajuRakyatRISe…",
1660186381778575360,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. 
#GanjarMajuRakyatRISejahtera WE LOVE YOU TAEHYUNG PROTECT YOUR ARTIST yeonjun KARINA BLACK Digosipin Alyssa https://t.co/3pSJZPhtwb",
1660185976290037761,"Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. 
#GanjarMajuRakyatRISejahtera WE LOVE YOU TAEHYUNG PROTECT YOUR ARTIST yeonjun KARINA BLACK Digosipin Alyssa https://t.co/NHEzo7vOFW",
1660184803445178368,"@Leonita_Lestari Padahal pas pak GP 'menghianati' pak Jokowi di piala dunia U20 yg dimna event u20 ini salah 1 batu loncatan untuk menjadi tuan rumah event2 internasional di Indonesia kyk piala dunia, olimpiade pak Jokowi udh ngrancang sistem itu tiba2 di hianati sama 'kluarga' sendri.",
1660178277238198274,@idextratime Indonesia gagal masuk babak grup di babak kualifikasi piala dunia u20 zona asia,
1660178271521353729,@idextratime Kegagalan Piala Dunia U20 di Indonesia akan menghantui warganya setiap ada pagelaran tersebut sampe beberapa ratus tahun ke depan.,
1660173946447343616,"Ndoro @ganjarpranowo 
PDIP @PDI_Perjuangan 
Anies
Megawati
Selingkuhan
.
.
https://t.co/F9NuZ43X6f). https://t.co/KLsylq8xAs https://t.co/5iiUEDRS0z",
1660171863669239808,"RT @25maggio_: @Mah5Utari @MafiaWasit yaallah, piala dunia u20 indonesia bertempat di argentina..",
1660159812964085760,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1660145223148929026,"@FaktaSepakbola Stadion b aja, gelap, rumput kering, ada penolakan israel juga
Tp ttep lanjut
semudah itu menggelar piala dunia u20?
Ada apa dgn indonesia ku?",
1660141188186505216,"Musibah kanjuruhan berdampak batalnya indonesia jadi tuan rumah piala dunia u20
#GanjarMajuRakyatRISejahtera https://t.co/u4ksaDgrnH",
1660140657749680128,"RT @AyaniMel: Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan pial…",
1660138105549262848,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/wtAtMHd7De,
1660138075291545601,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/CNpm0784wO,
1660137341422534657,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/SO3crF0LOa",
1660137286368100353,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/0KCrCciVZA,
1660137258635370496,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/FAsZ9n7ZHG,
1660137201806749698,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/ZOqYG4XpXO,
1660130611296890880,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1660130253896032256,"@MafiaWasit Yang masih menuduh Piala Dunia U20 Indonesia batal gara-gara tragedi Kanjuruhan dan/atau ketidaksiapan infrastruktur stadion penyelenggara, mending kalian lihat ini deh. 
Biar ga beropini ngalor ngidul. 

'Semua berawal dari TITAH KANJENG RATU NYAI..'?
https://t.co/et9v2jCHXR",
1660124358071971840,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/oX0LP3FjwY",
1660124294658297858,"Lihat tayangan piala dunia u20 di Argentina jadi miris. Seharusnya tadi malam Indonesia main, tapi gara2 politisi carmuk, batal lah event tsb. 

Btw di Argentina juga ada penolakan Israel, tapi ga ada kepala  daerahnya yg menolak kehadiran mrk ?",
1660124066802696192,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/NnxkJ1oYjM,
1660124002894123008,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/yuxqtyHO47,
1660123976197361664,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarMajuRakyatRISejahtera BEM UI Pernah Digosipin Anies China Molen https://t.co/RBDA0avgW1,
1660118839303237634,"@Mah5Utari @MafiaWasit Gpp, jadi ga perlu repot2. Piala dunia U20 Indonesia udah diselenggarakan Argentina",
1660118321843552256,"@Mah5Utari @MafiaWasit yaallah, piala dunia u20 indonesia bertempat di argentina..",
1660113924086444033,@gogo74070675957 @tukangrosok22 @PDI_Perjuangan @gibran_tweet Pak JKW betul betul murka sama kader Ingusan bangke ini..kalo sampe INDONESIA gagal Piala Dunia U20 dan INDONESIA dibatalkan jadi Tuan Rumah U20... GUB BANGSAT ini tertuduhnya .... Satu Negara Malu Piala Dunia Dibatalkan ...,
1660112635369766912,"RT @AyaniMel: Piala dunia sepak bola U20 di argentina sudah dimulai, semoga lancar, dan semoga tim indonesia sebagai mantan tuan rumah bisa…",
1660094142108823553,"RT @AyaniMel: Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan pial…",
1660089727515762688,@GOAL_ID Prestasi si konten kreator @ganjarpranowo membatalkan indonesia jadi tuan rumah piala dunia U20???,
1660084202304569344,"Piala dunia sepak bola U20 di argentina sudah dimulai, semoga lancar, dan semoga tim indonesia sebagai mantan tuan rumah bisa juara! https://t.co/AMbXoVzXzE",
1660064554196549632,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/YbSRlJWeer",
1660064439083864064,"Setelah Indonesia, Kini Argentina Juga Tolak Timnas Israel di Piala Dunia U20 https://t.co/vTz81GBg8l",
1660062398643052544,"Kalian pada sibuk war tiket , hari ini seharusnya piala dunia u20 ada di Indonesia.",
1660062124104900608,"RT @AyaniMel: Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan pial…",
1660053530294751232,@ganjarpranowo @lapakaduanbms Piala dunia U20 udah mulai pakk semlm Indonesia main menang 7-0 survey ny kemungkinan besar timnas juara,
1660051924006371328,"@pengarang_sajak Piala Dunia U20 adalah salah satu legacy yg akan ditinggal Jokowi. Sepertinya ada yg tidak suka di PDIP. 
Sepakbola olahraga yg paling banyak penggemarnya di seluruh Indonesia.
Membuat Jokowi menjadi presiden 'lamb duck' sehingga bergantung pada partai ternyata tidak berhasil.",
1660050833948696578,"RT @GOAL_ID: Inilah jadwal Piala Dunia U-20 ?? yang akan berlangsung dinihari nanti. 

Ya benar, bukan di Indonesia ?

#WorldCupU20 

https…",
1660047464190337025,"RT @AyaniMel: Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan pial…",
1660046915915096064,"RT @AyaniMel: Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan pial…",
1660040067229028352,"RT @AyaniMel: Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan pial…",
1660039757450326016,"Kadrun kecolongan!
Anies kecolongan!
Tolak coldplay!
Batalkan konser coldplay seperti timmas israel berhasil ditolak dan piala dunia U20 di indonesia berhasil dibatalkan oleh kadrun!
Jangan sampai kecolongan seperti anggota palemen israel hadir di G20 bali!
MUI&PKS mana suaranya! https://t.co/HGVl94PONc",
1660038668021800961,indonesia nek sido main piala dunia u20 genah ngisin ngisini. cah nom nom maine ngeri ngeri Wkwkk,
1660003354192519168,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1659986072854732801,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1659981410042798082,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1659972274760609793,"@hennydya_l @jokowi @gibran_tweet @PDI_Perjuangan Penolakan yg berdampak pada Batalnya piala dunia u20 di Indonesia. Membuat masyarakat melihat bahwa ada ketidak bijaksanaan, dmn org² ini sangat tdk peduli dgn bngsanya sndri",
1659965240992477184,"RT @GOAL_ID: Inilah jadwal Piala Dunia U-20 ?? yang akan berlangsung dinihari nanti. 

Ya benar, bukan di Indonesia ?

#WorldCupU20 

https…",
1659959837621653504,"Gibran bukan Penghianat, Justru Ganjar yang mengkhianati Bangsa Indonesia mengenai Piala Dunia U20 Mayoritas Masyarakat Indonesia Setuju Piala Dunia Tetep ada",
1659958682850058249,"@abendoel90 @Dennysiregar7 Piala Dunia U20 dibatalkan krn ada tim Israel. Dalam undang2 & hukum di Indo ?? ........ lagu kebangsaan Israel tidak boleh dinyanyikan & bendera Israel tidak boleh dikibarkan di seluruh wilayah Indonesia ??

Itu dikarenakan Indonesia ?? tidak punya hubungan diplomatik dg Israel.",
1659950768588468225,"Info calo tiket piala dunia U20

Indonesia vs Italy",
1659946154627588096,"Timnas Indonesia U20 memulai debutnya di Piala Dunia U20 malam ini. 

Umpamane... https://t.co/rnIR8AA7L4",
1659941564511309825,@ganjarpranowo Selamat Pak. Berkat Bapak timnas Indonesia menjadi tim yang tak terkalahkan pada ajang piala dunia U20 yang dimulai hari ini. Top markotop.,
1659938608747540480,@pengarang_sajak timnas Israel juga bukan undangan Indonesia. Indonesia hanya sebagai host. timnas Israel itu anggota nya FIFA. yang adakan turnamen piala dunia U20 itu juga FIFA.,
1659935987177492482,@gibran_tweet Ini gegara piala dunia U20 batal di Indonesia. Dia menyimpan rasakecewa yang mendalam. Coba simak kembali rekaman waktu nonton final Sea Games. Wajahnya tanpa ekspresi ketika Indonesia juara.,
1659930953836560385,"RT @GOAL_ID: Inilah jadwal Piala Dunia U-20 ?? yang akan berlangsung dinihari nanti. 

Ya benar, bukan di Indonesia ?

#WorldCupU20 

https…",
1659929389994504196,@idextratime ETI KOK LU GA POST LINE UP INDONESIA DI PIALA DUNIA U20 SIH MALAM INI.. GA NASIONALIS https://t.co/K1WtgF4hyn,
1659927942976401408,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1659927926522118145,"@SiaranBolaLive di alfam#rt jual souvenir tempat pensil, tulisannya piala dunia u20 Indonesia",
1659926463343214592,"RT @bahagianye: Perihal tentang peristiwa gagalnya Indonesia menjadi tuan rumah Piala Dunia U20, pak Hasto kristiyanto mengungkapkan untuk…",
1659922759529660416,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1659920723358412800,@Jamilahlarasa piala dunia u20 indonesia gagal jadi tuan rumah,
